enrollment_id,attendance_date,status
2276,2025-06-27,Absent
3967,2025-05-04,Absent
4996,2025-08-01,Present
3345,2025-08-08,Present
251,2025-04-29,Absent
4647,2025-03-21,Present
3967,2025-03-27,Absent
3153,2025-07-07,Present
4515,2025-01-24,Present
3321,2025-10-26,Absent
4849,2025-02-13,Present
574,2025-05-16,Present
4944,2025-04-01,Present
4021,2025-10-21,Present
940,2025-02-19,Absent
3963,2025-01-26,Absent
2975,2025-08-09,Present
4461,2025-03-24,Absent
4590,2025-07-04,Present
1783,2025-01-21,Present
2369,2025-02-21,Absent
1531,2025-06-23,Present
1424,2025-06-11,Present
4662,2025-06-07,Present
3748,2025-08-25,Present
941,2025-05-03,Absent
2089,2025-09-30,Present
741,2025-01-31,Absent
805,2025-10-29,Absent
4458,2025-03-17,Absent
1888,2025-10-08,Present
254,2025-06-12,Present
3658,2025-02-14,Absent
1780,2025-09-05,Absent
4793,2025-01-23,Present
3151,2025-09-27,Present
3101,2025-06-29,Present
3517,2025-07-04,Absent
2768,2025-10-09,Absent
3812,2025-01-12,Absent
737,2025-09-09,Absent
3556,2025-06-14,Absent
621,2025-06-15,Absent
1402,2025-05-29,Absent
3803,2025-04-15,Absent
2034,2025-03-02,Absent
4914,2025-11-09,Present
924,2025-01-14,Present
2925,2025-07-09,Present
3825,2025-02-09,Absent
1450,2025-01-09,Present
3402,2025-01-24,Present
697,2025-10-08,Absent
340,2025-01-22,Absent
3711,2025-03-30,Absent
809,2025-05-28,Present
1042,2025-02-01,Present
3282,2025-09-02,Present
1581,2025-08-31,Absent
3213,2025-10-22,Absent
2223,2025-09-18,Absent
905,2025-08-01,Present
121,2025-01-29,Absent
1039,2025-05-20,Absent
3570,2025-03-27,Present
1433,2025-01-12,Absent
4102,2025-03-15,Absent
2536,2025-10-30,Present
765,2025-08-29,Present
2603,2025-01-23,Absent
3217,2025-03-31,Absent
1871,2025-08-08,Present
556,2025-08-05,Absent
4869,2025-02-12,Absent
918,2025-03-11,Present
4505,2025-07-12,Present
3369,2025-04-25,Absent
144,2025-04-09,Present
665,2025-06-12,Absent
3523,2025-09-21,Absent
4260,2025-10-25,Absent
2993,2025-09-27,Absent
334,2025-03-06,Absent
407,2025-01-22,Absent
4025,2025-01-09,Present
3696,2025-05-16,Absent
4145,2025-10-06,Absent
1466,2025-01-23,Present
3204,2025-10-27,Absent
813,2025-03-20,Absent
1694,2025-06-21,Absent
3560,2025-05-30,Present
3970,2025-05-12,Absent
2165,2025-03-20,Absent
124,2025-07-08,Present
709,2025-05-21,Present
3483,2025-03-30,Absent
403,2025-07-10,Present
1268,2025-08-22,Present
154,2025-05-17,Absent
4478,2025-04-18,Absent
4960,2025-07-27,Present
4064,2025-05-29,Present
1063,2025-08-22,Absent
3449,2025-03-04,Present
176,2025-04-27,Present
868,2025-05-10,Present
4329,2025-01-02,Present
1512,2025-03-18,Absent
3189,2025-08-27,Present
1549,2025-06-12,Absent
2961,2025-09-11,Present
4611,2025-10-22,Absent
3927,2025-02-25,Present
380,2025-07-28,Present
904,2025-09-09,Absent
3962,2025-07-27,Absent
986,2025-06-21,Present
64,2025-08-11,Present
3036,2025-03-18,Absent
1946,2025-01-22,Absent
784,2025-03-20,Present
4670,2025-10-24,Present
2018,2025-05-06,Present
137,2025-04-21,Absent
1842,2025-09-06,Absent
4462,2025-01-25,Absent
1141,2025-06-27,Present
3198,2025-05-04,Present
4712,2025-09-23,Absent
3568,2025-07-20,Absent
535,2025-07-27,Absent
3002,2025-03-29,Present
469,2025-06-03,Present
2970,2025-03-30,Absent
1644,2025-09-11,Present
1804,2025-05-22,Absent
1969,2025-10-22,Present
1173,2025-04-20,Present
4830,2025-08-17,Present
4342,2025-02-06,Absent
230,2025-04-04,Absent
3520,2025-08-21,Present
4817,2025-02-23,Present
182,2025-06-16,Absent
95,2025-05-04,Absent
2146,2025-01-20,Absent
4646,2025-04-01,Present
713,2025-02-28,Present
3497,2025-02-23,Absent
2210,2025-04-17,Present
4153,2025-07-10,Present
3111,2025-10-27,Absent
2563,2025-09-01,Present
2484,2025-08-09,Absent
3093,2025-11-01,Absent
3536,2025-09-21,Present
2845,2025-09-13,Present
706,2025-05-14,Absent
2516,2025-03-28,Present
2965,2025-03-20,Absent
664,2025-01-13,Present
943,2025-06-24,Absent
3935,2025-08-10,Present
1985,2025-05-13,Absent
2009,2025-06-22,Absent
4863,2025-07-06,Absent
2807,2025-04-26,Absent
1466,2025-08-14,Absent
4937,2025-09-06,Present
3474,2025-10-20,Present
4785,2025-03-28,Absent
239,2025-06-19,Absent
1527,2025-06-14,Present
2195,2025-01-27,Present
516,2025-04-08,Present
4489,2025-03-25,Absent
3854,2025-10-05,Absent
3394,2025-07-02,Present
3003,2025-08-20,Present
715,2025-07-04,Absent
2316,2025-05-19,Absent
2591,2025-08-10,Absent
4567,2025-03-10,Present
2256,2025-07-03,Absent
1618,2025-07-16,Present
1225,2025-10-31,Absent
3013,2025-06-11,Present
2476,2025-07-27,Present
3908,2025-07-27,Absent
4485,2025-01-28,Present
2320,2025-05-26,Absent
3850,2025-06-17,Absent
1,2025-04-05,Absent
2989,2025-08-18,Absent
76,2025-05-14,Absent
3090,2025-08-14,Present
2678,2025-04-19,Absent
2673,2025-03-16,Absent
3665,2025-09-01,Absent
2976,2025-05-25,Present
639,2025-07-08,Absent
2328,2025-10-26,Absent
1620,2025-06-19,Present
1101,2025-09-12,Present
303,2025-01-17,Absent
4098,2025-05-19,Present
2587,2025-03-06,Present
697,2025-07-17,Absent
1502,2025-09-26,Absent
1066,2025-05-10,Present
250,2025-08-19,Absent
1465,2025-08-11,Present
3759,2025-06-02,Absent
1589,2025-04-11,Present
57,2025-08-29,Present
4925,2025-05-08,Present
4047,2025-10-06,Absent
1762,2025-04-29,Absent
3902,2025-09-21,Absent
64,2025-02-07,Absent
3017,2025-03-22,Present
4649,2025-06-15,Present
4728,2025-05-12,Absent
1570,2025-01-17,Present
4066,2025-02-09,Absent
1381,2025-02-17,Absent
770,2025-02-24,Present
1551,2025-01-27,Absent
3308,2025-08-26,Absent
161,2025-06-06,Absent
4125,2025-08-11,Present
4272,2025-07-29,Absent
3969,2025-06-09,Absent
3573,2025-01-12,Absent
4643,2025-10-02,Present
3962,2025-10-20,Absent
3623,2025-08-27,Absent
3294,2025-04-28,Absent
2107,2025-06-05,Present
1817,2025-01-27,Present
2815,2025-10-18,Present
4354,2025-04-27,Absent
2278,2025-10-05,Present
4179,2025-01-08,Present
4010,2025-01-22,Present
754,2025-03-08,Absent
915,2025-09-11,Present
2250,2025-05-12,Absent
91,2025-01-30,Absent
2663,2025-10-01,Present
3771,2025-03-12,Absent
370,2025-02-20,Present
4139,2025-10-22,Present
54,2025-07-06,Absent
4197,2025-09-02,Present
654,2025-09-20,Present
3382,2025-06-10,Absent
4064,2025-04-17,Present
2072,2025-03-25,Absent
1359,2025-05-02,Absent
2905,2025-05-28,Absent
356,2025-07-12,Present
3911,2025-10-04,Present
306,2025-09-02,Present
677,2025-09-09,Absent
4839,2025-10-01,Absent
2300,2025-08-03,Absent
3610,2025-07-14,Absent
3376,2025-02-06,Present
1892,2025-05-14,Absent
205,2025-05-04,Present
3713,2025-05-03,Absent
250,2025-01-20,Present
1485,2025-03-01,Present
348,2025-08-03,Present
2282,2025-02-08,Present
344,2025-05-08,Present
2849,2025-06-11,Absent
420,2025-08-13,Present
3559,2025-10-22,Present
697,2025-03-15,Absent
2428,2025-10-20,Absent
3120,2025-03-24,Present
2834,2025-08-25,Absent
4097,2025-06-19,Absent
1300,2025-02-04,Present
1123,2025-03-15,Present
1790,2025-08-11,Absent
109,2025-10-12,Present
876,2025-01-29,Present
656,2025-10-13,Present
1422,2025-01-23,Present
3502,2025-09-15,Present
1740,2025-10-28,Present
2853,2025-09-14,Absent
1850,2025-02-15,Absent
1545,2025-09-13,Absent
4978,2025-06-23,Absent
4053,2025-08-24,Present
3606,2025-10-31,Absent
1310,2025-11-01,Absent
4029,2025-11-04,Absent
4411,2025-10-11,Absent
3447,2025-09-05,Present
4165,2025-01-20,Present
3243,2025-06-12,Present
811,2025-02-02,Present
825,2025-01-10,Present
856,2025-05-11,Absent
4973,2025-11-04,Absent
2416,2025-08-18,Present
3802,2025-07-22,Absent
861,2025-08-06,Absent
2916,2025-06-09,Present
1180,2025-03-06,Present
3503,2025-07-30,Present
4640,2025-02-12,Absent
4857,2025-08-12,Absent
3631,2025-08-03,Absent
4591,2025-01-25,Present
1943,2025-09-04,Present
4756,2025-08-16,Absent
4939,2025-01-12,Present
1107,2025-08-18,Present
4019,2025-06-05,Absent
262,2025-09-18,Present
2919,2025-10-18,Present
351,2025-01-22,Absent
1947,2025-08-03,Absent
3546,2025-05-04,Present
3790,2025-07-06,Absent
2592,2025-01-29,Present
1825,2025-07-14,Absent
2206,2025-10-17,Present
4857,2025-01-24,Present
84,2025-08-12,Present
599,2025-08-26,Present
2816,2025-04-26,Present
2991,2025-10-02,Absent
4374,2025-09-30,Absent
2785,2025-06-19,Present
3014,2025-02-18,Absent
3285,2025-08-06,Absent
4373,2025-02-24,Present
46,2025-03-11,Absent
2178,2025-06-04,Absent
3544,2025-07-15,Absent
4888,2025-09-01,Absent
4620,2025-05-10,Present
275,2025-09-19,Present
1334,2025-01-10,Present
4682,2025-05-05,Absent
2033,2025-10-30,Present
183,2025-05-26,Absent
4599,2025-02-27,Absent
3066,2025-03-26,Absent
1425,2025-07-07,Present
1590,2025-08-12,Absent
1258,2025-04-06,Absent
4845,2025-02-07,Present
1347,2025-07-21,Absent
4436,2025-04-06,Absent
1629,2025-04-30,Absent
59,2025-04-01,Present
4832,2025-07-05,Absent
4576,2025-02-18,Absent
1485,2025-09-03,Absent
1316,2025-10-23,Present
515,2025-04-04,Absent
286,2025-03-01,Present
1772,2025-03-21,Absent
987,2025-09-04,Present
2621,2025-08-03,Present
3540,2025-04-18,Absent
1756,2025-04-16,Absent
4529,2025-08-24,Present
4755,2025-09-11,Absent
4821,2025-03-02,Absent
2749,2025-05-06,Absent
4541,2025-05-31,Absent
2403,2025-08-15,Present
3020,2025-05-21,Absent
2382,2025-03-13,Absent
2381,2025-06-25,Present
2954,2025-04-27,Present
578,2025-10-13,Absent
1532,2025-02-18,Absent
3184,2025-04-10,Absent
673,2025-07-31,Absent
3108,2025-09-29,Absent
4157,2025-10-05,Present
1692,2025-09-27,Present
1102,2025-01-05,Absent
2680,2025-04-22,Absent
1562,2025-01-22,Absent
1495,2025-08-09,Absent
771,2025-05-10,Present
4405,2025-04-30,Absent
1525,2025-05-28,Present
2466,2025-04-22,Present
4178,2025-07-07,Absent
1408,2025-10-23,Absent
3100,2025-06-28,Present
1492,2025-07-25,Present
4549,2025-03-22,Absent
3248,2025-10-17,Absent
3090,2025-07-27,Present
120,2025-02-09,Present
1943,2025-05-20,Absent
989,2025-08-04,Present
3572,2025-03-10,Present
1412,2025-07-16,Absent
635,2025-01-02,Present
2726,2025-07-02,Present
330,2025-09-05,Present
2704,2025-05-09,Present
2300,2025-06-19,Absent
2846,2025-01-05,Absent
1868,2025-01-07,Absent
1825,2025-05-16,Present
2933,2025-07-13,Present
1444,2025-02-15,Absent
3748,2025-04-09,Absent
210,2025-05-30,Absent
3608,2025-03-10,Absent
976,2025-01-07,Absent
4950,2025-03-31,Absent
3727,2025-01-18,Absent
866,2025-11-05,Present
4579,2025-06-03,Present
4147,2025-01-07,Present
4248,2025-08-07,Present
2218,2025-09-11,Present
873,2025-09-04,Present
3097,2025-09-10,Absent
4130,2025-09-14,Present
2935,2025-11-10,Absent
2287,2025-03-03,Present
2693,2025-02-22,Absent
3454,2025-07-17,Absent
310,2025-04-27,Present
2271,2025-01-01,Present
750,2025-03-29,Present
2656,2025-01-25,Present
50,2025-09-02,Absent
3533,2025-08-09,Present
1600,2025-05-22,Absent
1745,2025-02-18,Absent
1935,2025-08-22,Absent
1422,2025-01-20,Absent
253,2025-03-04,Present
1019,2025-08-28,Absent
4744,2025-09-28,Present
1146,2025-08-23,Present
2526,2025-06-29,Absent
2204,2025-01-25,Absent
2139,2025-05-31,Present
3212,2025-08-04,Present
1795,2025-08-28,Absent
260,2025-01-10,Absent
3339,2025-04-17,Present
3249,2025-10-24,Present
1445,2025-08-15,Present
1661,2025-05-22,Present
1634,2025-10-30,Absent
1580,2025-05-12,Absent
3292,2025-03-30,Present
4991,2025-04-30,Present
901,2025-08-31,Absent
775,2025-04-28,Present
1164,2025-02-09,Absent
3337,2025-07-23,Absent
2072,2025-06-18,Present
998,2025-05-08,Present
3390,2025-08-14,Present
4961,2025-07-18,Present
1201,2025-06-24,Absent
4210,2025-01-23,Absent
4351,2025-01-07,Absent
3263,2025-03-01,Present
3507,2025-03-10,Absent
2166,2025-09-25,Absent
2544,2025-05-29,Absent
286,2025-05-13,Absent
3577,2025-01-28,Absent
4792,2025-08-03,Present
747,2025-02-13,Absent
1208,2025-03-20,Absent
2231,2025-01-23,Absent
1736,2025-08-03,Present
221,2025-01-21,Present
1011,2025-06-17,Present
3647,2025-01-23,Absent
1987,2025-03-14,Present
1907,2025-08-13,Absent
1927,2025-09-04,Present
3206,2025-01-30,Present
3855,2025-02-24,Absent
1409,2025-06-06,Present
8,2025-06-07,Present
3344,2025-04-23,Present
4351,2025-06-25,Absent
4047,2025-01-13,Present
547,2025-05-17,Present
4058,2025-08-08,Absent
3909,2025-04-15,Present
4657,2025-01-10,Absent
360,2025-05-26,Absent
2641,2025-07-03,Absent
2974,2025-01-31,Present
14,2025-01-15,Absent
2350,2025-06-15,Present
3472,2025-04-20,Present
1962,2025-03-18,Absent
358,2025-01-14,Present
888,2025-01-16,Present
4885,2025-08-20,Present
1783,2025-10-02,Present
2417,2025-10-10,Absent
4717,2025-01-31,Absent
3058,2025-08-17,Absent
2379,2025-01-29,Present
1123,2025-08-31,Present
739,2025-06-16,Absent
2981,2025-03-20,Absent
2063,2025-01-18,Absent
3961,2025-01-12,Present
1582,2025-06-03,Present
4780,2025-08-11,Present
1126,2025-09-13,Absent
1331,2025-07-02,Present
3269,2025-10-25,Absent
1920,2025-06-14,Absent
4387,2025-01-05,Present
2476,2025-09-29,Absent
4428,2025-10-02,Present
4015,2025-02-23,Absent
2034,2025-03-27,Present
3023,2025-04-27,Absent
1884,2025-07-13,Absent
1299,2025-06-01,Absent
4146,2025-07-02,Absent
4711,2025-06-29,Absent
2475,2025-03-23,Absent
4969,2025-07-26,Present
3576,2025-07-02,Present
3422,2025-10-30,Absent
845,2025-05-29,Present
3778,2025-09-01,Absent
1423,2025-06-06,Present
2528,2025-03-26,Absent
4042,2025-01-15,Absent
3920,2025-10-29,Absent
2863,2025-06-28,Present
2927,2025-08-01,Present
21,2025-04-17,Absent
3223,2025-01-05,Present
1929,2025-10-17,Absent
4256,2025-08-25,Present
1890,2025-07-28,Present
1360,2025-04-29,Present
4178,2025-08-14,Present
3757,2025-03-02,Present
480,2025-10-18,Present
515,2025-03-07,Present
4894,2025-06-16,Present
4619,2025-05-06,Present
4313,2025-10-12,Present
4464,2025-05-24,Absent
1076,2025-08-11,Present
2375,2025-05-04,Present
3145,2025-05-12,Absent
114,2025-08-29,Present
4912,2025-09-22,Present
3093,2025-03-28,Present
4611,2025-05-18,Absent
1136,2025-06-18,Absent
839,2025-10-09,Absent
2160,2025-10-18,Absent
627,2025-08-12,Present
2168,2025-08-28,Absent
2793,2025-03-10,Present
3884,2025-03-03,Present
1535,2025-10-23,Present
3678,2025-10-08,Present
2240,2025-03-26,Absent
3105,2025-10-12,Absent
3878,2025-03-22,Absent
3975,2025-03-05,Present
1105,2025-04-01,Absent
3973,2025-06-22,Present
1973,2025-08-07,Present
1881,2025-09-26,Absent
1727,2025-09-19,Present
4510,2025-09-21,Present
2235,2025-11-09,Absent
2355,2025-02-11,Absent
309,2025-07-25,Present
1810,2025-02-24,Absent
1394,2025-01-22,Absent
3766,2025-04-29,Present
2923,2025-02-20,Present
1126,2025-02-09,Present
1964,2025-09-17,Absent
1811,2025-07-17,Absent
3998,2025-04-08,Present
2658,2025-01-21,Present
1616,2025-03-24,Absent
40,2025-04-20,Absent
621,2025-07-18,Absent
3343,2025-04-01,Present
352,2025-08-07,Absent
1010,2025-09-28,Present
4616,2025-08-26,Present
4618,2025-02-19,Absent
760,2025-02-04,Present
2777,2025-03-18,Present
4411,2025-08-17,Present
1778,2025-08-16,Present
3136,2025-06-27,Present
2590,2025-04-21,Present
4169,2025-10-07,Absent
707,2025-03-07,Absent
2073,2025-10-28,Present
3985,2025-03-14,Present
1102,2025-10-26,Absent
3987,2025-05-12,Absent
492,2025-05-16,Present
1845,2025-04-06,Present
4283,2025-10-02,Present
564,2025-09-03,Absent
2034,2025-10-08,Absent
1942,2025-01-27,Present
227,2025-10-01,Present
820,2025-01-01,Present
4119,2025-03-12,Present
2024,2025-11-02,Present
1665,2025-07-13,Present
2016,2025-05-10,Present
142,2025-10-07,Absent
4878,2025-06-04,Present
292,2025-07-30,Present
438,2025-07-21,Absent
3384,2025-07-29,Present
3834,2025-07-26,Absent
4247,2025-01-16,Absent
649,2025-05-06,Present
2145,2025-01-11,Absent
748,2025-08-04,Present
366,2025-04-19,Present
4218,2025-01-01,Absent
445,2025-06-09,Absent
2443,2025-01-01,Absent
2424,2025-09-09,Present
4232,2025-03-08,Present
2421,2025-10-12,Absent
4109,2025-08-16,Absent
2843,2025-03-03,Absent
3682,2025-06-29,Present
3002,2025-10-01,Absent
4404,2025-02-03,Present
2039,2025-09-11,Absent
3473,2025-03-01,Present
4274,2025-05-24,Absent
78,2025-01-28,Present
4166,2025-01-18,Absent
969,2025-06-27,Present
3610,2025-11-10,Present
4813,2025-05-26,Absent
1632,2025-04-07,Present
4784,2025-01-24,Absent
2926,2025-06-01,Absent
1380,2025-08-25,Absent
4970,2025-10-16,Present
3903,2025-04-26,Absent
1556,2025-04-09,Absent
3881,2025-10-22,Present
4004,2025-04-29,Present
137,2025-03-03,Present
4885,2025-09-16,Absent
4050,2025-07-30,Absent
2937,2025-04-22,Present
1069,2025-01-19,Present
3591,2025-07-29,Present
122,2025-01-05,Absent
4715,2025-07-23,Absent
3543,2025-06-17,Absent
2880,2025-04-26,Absent
2048,2025-03-28,Present
1053,2025-11-04,Present
4509,2025-08-08,Absent
1963,2025-07-17,Present
1932,2025-07-01,Absent
3748,2025-06-29,Present
1066,2025-01-05,Absent
4776,2025-02-27,Absent
4948,2025-09-16,Present
4248,2025-08-13,Absent
1350,2025-10-20,Absent
2092,2025-02-24,Absent
1887,2025-07-22,Present
2385,2025-08-01,Present
267,2025-03-13,Present
1352,2025-07-03,Absent
1223,2025-10-16,Present
1005,2025-11-05,Present
4651,2025-09-01,Present
1967,2025-01-31,Present
844,2025-06-09,Present
900,2025-05-01,Absent
4666,2025-09-29,Present
2251,2025-02-28,Absent
737,2025-02-19,Present
1492,2025-07-16,Absent
4035,2025-04-19,Present
3608,2025-01-13,Absent
2273,2025-10-02,Absent
816,2025-10-17,Absent
2920,2025-10-29,Absent
805,2025-04-02,Present
2014,2025-06-14,Present
529,2025-05-28,Present
965,2025-01-16,Absent
387,2025-09-19,Present
3131,2025-08-11,Present
2819,2025-09-17,Present
1315,2025-03-05,Absent
4339,2025-02-10,Present
3005,2025-03-09,Absent
2560,2025-01-23,Absent
3094,2025-06-09,Absent
4202,2025-06-17,Present
3987,2025-04-24,Absent
3895,2025-03-26,Absent
2696,2025-02-04,Present
309,2025-10-08,Absent
2330,2025-03-04,Present
2939,2025-10-15,Present
207,2025-09-30,Absent
4366,2025-06-29,Absent
2465,2025-08-13,Present
2488,2025-02-23,Present
1977,2025-06-28,Absent
3994,2025-01-02,Present
4151,2025-10-23,Absent
2792,2025-06-25,Present
2873,2025-01-01,Absent
3801,2025-06-17,Absent
3915,2025-03-28,Absent
3675,2025-01-16,Present
1596,2025-10-16,Present
330,2025-08-10,Present
1636,2025-05-06,Absent
2212,2025-05-10,Absent
1931,2025-04-14,Absent
2139,2025-07-09,Absent
2564,2025-03-14,Absent
3820,2025-04-06,Absent
3770,2025-05-02,Present
2422,2025-09-26,Present
2144,2025-02-06,Absent
2596,2025-07-15,Present
3940,2025-06-20,Absent
2527,2025-05-11,Absent
3188,2025-06-17,Absent
4273,2025-10-18,Absent
3002,2025-09-23,Absent
706,2025-04-22,Present
288,2025-10-05,Absent
2407,2025-09-05,Absent
1499,2025-01-21,Present
4312,2025-03-23,Present
2843,2025-01-24,Absent
1487,2025-11-10,Present
42,2025-05-29,Absent
1616,2025-10-03,Absent
2357,2025-03-15,Present
1889,2025-01-01,Present
2732,2025-05-13,Present
4390,2025-04-27,Absent
3488,2025-06-23,Absent
4241,2025-08-17,Absent
3701,2025-07-21,Absent
1366,2025-02-07,Present
757,2025-07-09,Absent
835,2025-02-18,Present
2374,2025-02-01,Absent
1335,2025-07-13,Absent
3372,2025-09-26,Absent
2688,2025-08-01,Absent
2501,2025-03-19,Absent
3596,2025-07-22,Present
3830,2025-07-14,Absent
859,2025-06-24,Absent
4932,2025-06-21,Absent
1638,2025-09-25,Present
1959,2025-10-06,Present
1280,2025-02-19,Absent
2133,2025-07-19,Present
672,2025-03-19,Present
2447,2025-02-03,Absent
2333,2025-01-01,Absent
2194,2025-04-04,Present
705,2025-04-27,Absent
210,2025-03-25,Absent
2017,2025-04-07,Present
504,2025-01-01,Absent
127,2025-01-21,Absent
3113,2025-01-20,Present
2786,2025-02-18,Present
4535,2025-08-23,Absent
3945,2025-03-07,Absent
2707,2025-10-25,Absent
102,2025-07-30,Present
4726,2025-01-10,Present
1753,2025-03-09,Present
797,2025-04-10,Present
4346,2025-04-17,Absent
1929,2025-03-26,Absent
3977,2025-02-02,Present
2807,2025-09-17,Present
456,2025-08-14,Present
4550,2025-08-20,Present
3484,2025-08-03,Absent
1950,2025-01-25,Absent
2900,2025-02-27,Present
3088,2025-04-09,Present
2213,2025-02-16,Absent
4807,2025-05-25,Absent
243,2025-03-21,Absent
2563,2025-07-17,Present
1318,2025-09-13,Absent
294,2025-02-22,Absent
2632,2025-09-20,Present
1102,2025-05-25,Absent
535,2025-02-25,Present
4424,2025-01-07,Present
358,2025-08-18,Present
4689,2025-04-20,Absent
2563,2025-06-25,Present
4524,2025-04-18,Absent
3543,2025-09-09,Absent
2928,2025-10-17,Absent
4044,2025-02-05,Absent
2722,2025-02-10,Absent
1384,2025-06-01,Absent
2869,2025-03-22,Present
1892,2025-07-22,Absent
3270,2025-08-13,Absent
3147,2025-10-27,Present
1338,2025-08-26,Present
4482,2025-04-12,Present
4153,2025-05-29,Absent
2104,2025-07-10,Present
1887,2025-08-21,Absent
715,2025-09-12,Present
3490,2025-09-21,Absent
3389,2025-10-30,Absent
853,2025-06-11,Present
2228,2025-03-17,Absent
890,2025-06-15,Absent
1676,2025-06-13,Absent
3405,2025-08-31,Absent
2700,2025-04-20,Absent
3069,2025-01-27,Present
689,2025-09-08,Absent
4068,2025-06-30,Present
3279,2025-01-18,Present
3568,2025-01-24,Present
2315,2025-09-10,Absent
1560,2025-09-25,Present
1696,2025-06-02,Absent
3848,2025-01-22,Present
4408,2025-01-06,Present
441,2025-09-19,Absent
4069,2025-05-30,Present
3011,2025-03-01,Present
1588,2025-01-20,Absent
10,2025-05-18,Absent
1628,2025-07-10,Absent
4395,2025-11-07,Present
2355,2025-01-03,Present
2171,2025-08-08,Present
1367,2025-04-05,Absent
1200,2025-05-18,Absent
4043,2025-06-24,Present
3233,2025-02-07,Present
4900,2025-02-19,Present
2784,2025-09-22,Absent
1817,2025-09-28,Absent
2373,2025-06-23,Absent
1169,2025-03-20,Present
4636,2025-02-10,Present
2061,2025-04-27,Present
3362,2025-10-12,Absent
431,2025-01-09,Absent
4993,2025-07-18,Absent
189,2025-03-23,Absent
3676,2025-07-28,Present
850,2025-08-02,Present
307,2025-09-13,Present
4059,2025-07-18,Absent
2913,2025-09-28,Present
4510,2025-10-10,Present
2433,2025-07-16,Present
4416,2025-01-31,Absent
3832,2025-07-28,Present
1556,2025-11-08,Present
51,2025-01-08,Absent
4125,2025-10-03,Present
4783,2025-08-12,Present
3726,2025-10-01,Present
4938,2025-10-04,Absent
375,2025-01-16,Absent
2607,2025-07-14,Present
2632,2025-01-14,Absent
2267,2025-01-28,Present
718,2025-02-20,Present
4616,2025-10-22,Absent
3839,2025-01-21,Present
2813,2025-06-25,Present
2610,2025-08-02,Absent
3226,2025-04-18,Present
2022,2025-07-15,Present
4984,2025-01-23,Present
4546,2025-03-08,Present
4541,2025-03-11,Present
2327,2025-05-18,Absent
4352,2025-11-04,Present
2313,2025-04-13,Present
175,2025-03-24,Absent
4261,2025-08-10,Present
1882,2025-10-22,Absent
1415,2025-04-04,Absent
1504,2025-08-30,Absent
4192,2025-02-11,Present
1229,2025-11-10,Absent
3449,2025-06-25,Absent
3111,2025-01-25,Absent
1907,2025-08-15,Absent
4432,2025-06-10,Present
4685,2025-03-29,Present
4404,2025-02-25,Absent
3910,2025-05-20,Present
3408,2025-08-03,Absent
3334,2025-03-10,Absent
1044,2025-03-29,Absent
800,2025-10-14,Present
895,2025-02-18,Present
4100,2025-05-09,Present
2653,2025-03-24,Present
1615,2025-10-08,Absent
778,2025-10-14,Absent
333,2025-07-15,Present
4493,2025-08-15,Present
1634,2025-01-23,Absent
2525,2025-08-31,Present
3379,2025-08-06,Absent
1534,2025-11-03,Present
1372,2025-07-07,Absent
3473,2025-06-22,Present
1454,2025-11-02,Absent
313,2025-05-29,Absent
4875,2025-03-11,Absent
3563,2025-07-18,Absent
4442,2025-08-23,Absent
4530,2025-02-07,Present
3505,2025-01-17,Absent
2233,2025-01-05,Absent
4793,2025-09-04,Present
2778,2025-07-17,Absent
1129,2025-01-23,Present
3939,2025-03-06,Present
490,2025-05-05,Absent
4385,2025-01-21,Present
1922,2025-06-03,Absent
500,2025-07-23,Present
4086,2025-08-14,Present
3430,2025-05-28,Absent
3071,2025-01-07,Absent
3743,2025-07-24,Present
2787,2025-05-10,Absent
4821,2025-02-26,Present
2535,2025-09-25,Present
2212,2025-07-04,Absent
1733,2025-09-04,Present
1739,2025-10-17,Absent
98,2025-09-19,Present
4358,2025-10-11,Present
1267,2025-05-02,Absent
1649,2025-01-26,Absent
3046,2025-02-28,Present
3935,2025-08-19,Present
3391,2025-02-27,Absent
3919,2025-04-13,Absent
4629,2025-09-07,Absent
1492,2025-08-26,Absent
2751,2025-02-06,Absent
3163,2025-05-25,Absent
3071,2025-08-21,Absent
2301,2025-06-05,Absent
1375,2025-08-09,Absent
410,2025-08-22,Present
4051,2025-10-29,Absent
4101,2025-01-23,Present
3869,2025-10-03,Absent
1175,2025-10-06,Present
720,2025-03-22,Absent
2276,2025-07-31,Present
3540,2025-08-03,Present
1748,2025-07-02,Absent
4143,2025-10-22,Absent
4327,2025-11-03,Absent
4930,2025-04-24,Absent
4635,2025-07-22,Absent
3035,2025-02-21,Absent
97,2025-10-30,Absent
46,2025-04-05,Absent
3969,2025-03-10,Present
1770,2025-04-03,Absent
3228,2025-01-23,Present
995,2025-05-21,Present
2708,2025-05-31,Present
1396,2025-09-11,Absent
3246,2025-06-02,Absent
2311,2025-03-19,Absent
3648,2025-03-01,Absent
3206,2025-08-12,Present
1285,2025-03-06,Absent
3292,2025-03-13,Present
4716,2025-10-09,Absent
1926,2025-05-08,Absent
3882,2025-08-01,Absent
496,2025-06-19,Absent
1410,2025-10-25,Absent
417,2025-05-23,Present
4188,2025-03-13,Present
1954,2025-02-28,Present
4439,2025-05-25,Present
4018,2025-07-21,Present
3251,2025-03-09,Present
2273,2025-04-20,Absent
2658,2025-04-07,Absent
2435,2025-08-06,Absent
4844,2025-01-01,Absent
4117,2025-11-08,Present
3100,2025-08-25,Present
2410,2025-10-02,Absent
